"1",0.0583928591048868,-0.00503580490519668,"Model A","Spread.one",950
"1",0.0590871771286991,-0.00485046432464052,"Model A","Spread.one",850
"1",0.0644345581198777,-0.00532742345860014,"Model A","Spread.one",750
"1",0.0660829358855882,-0.00487333658049821,"Model A","Spread.one",650
"1",0.0714057082293031,-0.00717551432085899,"Model A","Spread.one",550
"1",0.0836902140761976,-0.00394322255381329,"Model A","Spread.one",350
"1",0.0986232785157218,-0.00913945883372392,"Model A","Spread.one",250
"1",0.0578411573574877,-0.00513133270024841,"Model A","SimpleRandom",950
"1",0.0638262059758011,-0.00495323984069074,"Model A","SimpleRandom",850
"1",0.0604407228031103,-0.00707594258771946,"Model A","SimpleRandom",750
"1",0.0608324025283368,-0.00633817051748433,"Model A","SimpleRandom",650
"1",0.0685975222958542,-0.00935496693733414,"Model A","SimpleRandom",550
"1",0.100966253090989,-0.0151247512740355,"Model A","SimpleRandom",350
"1",0.109324313594205,-0.0148919601940795,"Model A","SimpleRandom",250
"1",0.058455356568282,-0.00502956748488062,"Model A","Spread.one",950
"1",0.0593817462694227,-0.00569864624943085,"Model A","Spread.one",850
"1",0.0618248362442629,-0.00520653265382509,"Model A","Spread.one",750
"1",0.0673092264641871,-0.00637788602189622,"Model A","Spread.one",650
"1",0.0789148134297255,-0.00599965536963449,"Model A","Spread.one",550
"1",0.0830401640505657,-0.00670711023245097,"Model A","Spread.one",350
"1",0.125694820228649,-0.0128021619369037,"Model A","Spread.one",250
"1",0.0587040010594928,-0.00440771828295391,"Model A","SimpleRandom",950
"1",0.0602549505051084,-0.0055876278541287,"Model A","SimpleRandom",850
"1",0.0633125033577853,-0.00577060232956467,"Model A","SimpleRandom",750
"1",0.0744342809289762,-0.00517853439079099,"Model A","SimpleRandom",650
"1",0.0779966557803766,-0.00657262431372668,"Model A","SimpleRandom",550
"1",0.0937429721494633,-0.0103900739046484,"Model A","SimpleRandom",350
"1",0.108593202213974,-0.0106101313593508,"Model A","SimpleRandom",250
"1",0.0587507304027722,-0.00490150373253609,"Model A","Spread.one",950
"1",0.0622977087357493,-0.0053925943618708,"Model A","Spread.one",850
"1",0.0588616538094554,-0.00613473279780882,"Model A","Spread.one",750
"1",0.0660595295107476,-0.0065221556192287,"Model A","Spread.one",650
"1",0.0689376883234761,-0.00713052699598931,"Model A","Spread.one",550
"1",0.0900092294073058,-0.00388624689914848,"Model A","Spread.one",350
"1",0.101634196316043,-0.0074123236157292,"Model A","Spread.one",250
"1",0.0581633293209429,-0.00662805661288827,"Model A","SimpleRandom",950
"1",0.0634812218603189,-0.0099501076403517,"Model A","SimpleRandom",850
"1",0.0632285671594199,-0.00505505720464583,"Model A","SimpleRandom",750
"1",0.0666914519753008,-0.00612981204593116,"Model A","SimpleRandom",650
"1",0.0786125572719038,-0.00595683341411389,"Model A","SimpleRandom",550
"1",0.0849570560770805,-0.0112282889775618,"Model A","SimpleRandom",350
"1",0.102571697519569,-0.0174159437455923,"Model A","SimpleRandom",250
"1",0.0582875213010992,-0.00551654214132754,"Model A","Spread.one",950
"1",0.0601032343016898,-0.00626377279090961,"Model A","Spread.one",850
"1",0.0625785699145813,-0.00572944105506511,"Model A","Spread.one",750
"1",0.0654000942542256,-0.00700661655063349,"Model A","Spread.one",650
"1",0.0714403338766267,-0.00361803432968363,"Model A","Spread.one",550
"1",0.0816234388490388,-0.00575943984066178,"Model A","Spread.one",350
"1",0.0964903897084847,-0.00737382035279611,"Model A","Spread.one",250
"1",0.058200521842543,-0.00510750599715572,"Model A","SimpleRandom",950
"1",0.0623690154451995,-0.00464698548513985,"Model A","SimpleRandom",850
"1",0.0602144356063204,-0.00558077813654133,"Model A","SimpleRandom",750
"1",0.0687528935565747,-0.00944920676192606,"Model A","SimpleRandom",650
"1",0.0833610476783403,-0.00706199578967462,"Model A","SimpleRandom",550
"1",0.09235560901735,-0.00872106411430088,"Model A","SimpleRandom",350
"1",0.117174821351797,-0.0162771776297587,"Model A","SimpleRandom",250
"1",0.0585889672227599,-0.00521663595108685,"Model A","Spread.one",950
"1",0.0613654432723825,-0.00526276695285374,"Model A","Spread.one",850
"1",0.0619471128452149,-0.00520506891862678,"Model A","Spread.one",750
"1",0.0622268062041607,-0.00598947414730192,"Model A","Spread.one",650
"1",0.0755115352018307,-0.00527929189368522,"Model A","Spread.one",550
"1",0.0832704410478661,-0.00562294723323878,"Model A","Spread.one",350
"1",0.0973636013810632,-0.0126857416432657,"Model A","Spread.one",250
"1",0.0570297380840239,-0.00490849753575859,"Model A","SimpleRandom",950
"1",0.0614872876850099,-0.00482911766750956,"Model A","SimpleRandom",850
"1",0.0672907238218704,-0.00931525603733561,"Model A","SimpleRandom",750
"1",0.0671152393006237,-0.00891501448359214,"Model A","SimpleRandom",650
"1",0.0697203048356176,-0.00816780849928082,"Model A","SimpleRandom",550
"1",0.0863988667840815,-0.00976674120280704,"Model A","SimpleRandom",350
"1",0.122409618580628,-0.00709127608922713,"Model A","SimpleRandom",250
"1",0.0586419910361653,-0.00498902281053749,"Model A","Spread.one",950
"1",0.0600073792426965,-0.00508155101889136,"Model A","Spread.one",850
"1",0.0601380650995212,-0.00382595960892196,"Model A","Spread.one",750
"1",0.0650685643388461,-0.00701312642478298,"Model A","Spread.one",650
"1",0.0725459259188331,-0.00550583148758641,"Model A","Spread.one",550
"1",0.0803640604779326,-0.00613662360614915,"Model A","Spread.one",350
"1",0.107174438377736,-0.0100297588752911,"Model A","Spread.one",250
"1",0.058732201786477,-0.00559869727324967,"Model A","SimpleRandom",950
"1",0.0602910741016229,-0.00499865943614722,"Model A","SimpleRandom",850
"1",0.0615907918179198,-0.00578702068552357,"Model A","SimpleRandom",750
"1",0.064891742966536,-0.00967729070378694,"Model A","SimpleRandom",650
"1",0.0825774693617286,-0.0169708922432834,"Model A","SimpleRandom",550
"1",0.0905664543470132,-0.00464267336226121,"Model A","SimpleRandom",350
"1",0.120928498974896,-0.0211620861880733,"Model A","SimpleRandom",250
"1",0.0572215899432303,-0.00509043242243203,"Model A","Spread.one",950
"1",0.0614375162646667,-0.00540192065298696,"Model A","Spread.one",850
"1",0.0605614713888778,-0.00485366171099056,"Model A","Spread.one",750
"1",0.0685188539222121,-0.00590138311260934,"Model A","Spread.one",650
"1",0.063811032011506,-0.00573330872873714,"Model A","Spread.one",550
"1",0.0852167348262657,-0.00926492766680509,"Model A","Spread.one",350
"1",0.104398616591158,-0.0031787441870565,"Model A","Spread.one",250
"1",0.0579704789331581,-0.00497980718857403,"Model A","SimpleRandom",950
"1",0.064622355003908,-0.00555371478541015,"Model A","SimpleRandom",850
"1",0.0634562326041999,-0.00557166411535247,"Model A","SimpleRandom",750
"1",0.0701475344440647,-0.00677623340250529,"Model A","SimpleRandom",650
"1",0.0741105420652669,-0.00562301718457616,"Model A","SimpleRandom",550
"1",0.095993654692353,-0.0105309292391809,"Model A","SimpleRandom",350
"1",0.123040703521318,-0.00956146188658398,"Model A","SimpleRandom",250
"1",0.0596788076756585,-0.00511044359656352,"Model A","Spread.one",950
"1",0.058560518944024,-0.00499277808246352,"Model A","Spread.one",850
"1",0.0642537423889177,-0.00584041678229648,"Model A","Spread.one",750
"1",0.0679513078788317,-0.00593399009334732,"Model A","Spread.one",650
"1",0.0697543207475638,-0.00608398749007982,"Model A","Spread.one",550
"1",0.0820997875610849,-0.00167470452106581,"Model A","Spread.one",350
"1",0.115553537741283,-0.00706159587837974,"Model A","Spread.one",250
"1",0.0616429695040305,-0.00527328219384545,"Model A","SimpleRandom",950
"1",0.0611868448224211,-0.0053760251017995,"Model A","SimpleRandom",850
"1",0.0593090567166303,-0.0059285133017087,"Model A","SimpleRandom",750
"1",0.068298669807916,-0.00554391790756448,"Model A","SimpleRandom",650
"1",0.085328840499089,-0.00693651155427232,"Model A","SimpleRandom",550
"1",0.104433395725055,-0.0069565630865269,"Model A","SimpleRandom",350
"1",0.110418486286148,-0.00870686729654304,"Model A","SimpleRandom",250
"1",0.0584656447529806,-0.00514160494789876,"Model A","Spread.one",950
"1",0.060789920141005,-0.00558598889086857,"Model A","Spread.one",850
"1",0.0603508168048494,-0.0058389227993687,"Model A","Spread.one",750
"1",0.0678514345919458,-0.00551595217785943,"Model A","Spread.one",650
"1",0.0826912770499967,-0.00723495134654697,"Model A","Spread.one",550
"1",0.0990323517402455,-0.00886255656392368,"Model A","Spread.one",350
"1",0.113390040422061,-0.00379563209007245,"Model A","Spread.one",250
"1",0.0593510343748386,-0.0059060178307162,"Model A","SimpleRandom",950
"1",0.0597755554505827,-0.00499721128407768,"Model A","SimpleRandom",850
"1",0.060649397921583,-0.0049465415455021,"Model A","SimpleRandom",750
"1",0.068707872192887,-0.00579521076941863,"Model A","SimpleRandom",650
"1",0.072934423021892,-0.00696480027677125,"Model A","SimpleRandom",550
"1",0.103041287161247,-0.0108731660775417,"Model A","SimpleRandom",350
"1",0.104754174360044,-0.0147544204551417,"Model A","SimpleRandom",250
"1",0.0581806224479008,-0.00493808572538433,"Model A","Spread.one",950
"1",0.0591023382605128,-0.00518282134038096,"Model A","Spread.one",850
"1",0.0652020257261307,-0.00695092967564406,"Model A","Spread.one",750
"1",0.0705294122510836,-0.00382263105727044,"Model A","Spread.one",650
"1",0.0664200042705707,-0.00727126112784601,"Model A","Spread.one",550
"1",0.0810026170437319,-0.00582606850953597,"Model A","Spread.one",350
"1",0.112957769113672,-0.00583747590388807,"Model A","Spread.one",250
"1",0.0574517239028543,-0.00528983061581039,"Model A","SimpleRandom",950
"1",0.0626752493259852,-0.00617202648631337,"Model A","SimpleRandom",850
"1",0.0669801571818145,-0.00584227280982752,"Model A","SimpleRandom",750
"1",0.0653885059054021,-0.00576735501225147,"Model A","SimpleRandom",650
"1",0.0818458882428529,-0.0072748871307797,"Model A","SimpleRandom",550
"1",0.116907796731167,-0.0130139082038666,"Model A","SimpleRandom",350
"1",0.113501440530075,-0.014976429214235,"Model A","SimpleRandom",250
"1",0.0575310176883759,-0.00495420475152156,"Model A","Spread.one",950
"1",0.0585288270705662,-0.00505194011754686,"Model A","Spread.one",850
"1",0.0652881287970926,-0.00664935245425988,"Model A","Spread.one",750
"1",0.0606050208821798,-0.00478425259710655,"Model A","Spread.one",650
"1",0.0697991388799965,-0.00242931268118265,"Model A","Spread.one",550
"1",0.0829077975182851,-0.00766996307374948,"Model A","Spread.one",350
"1",0.102094258550641,-0.00496572883288155,"Model A","Spread.one",250
"1",0.0590983566725026,-0.00491251820838886,"Model A","SimpleRandom",950
"1",0.0597760969263316,-0.00527346494855674,"Model A","SimpleRandom",850
"1",0.0661870359626111,-0.00811878889504256,"Model A","SimpleRandom",750
"1",0.0672459220117134,-0.00989809409806656,"Model A","SimpleRandom",650
"1",0.0764283111815052,-0.00495043839025519,"Model A","SimpleRandom",550
"1",0.109813233950191,-0.0078569629035098,"Model A","SimpleRandom",350
"1",0.130282138454594,-0.0203259652986906,"Model A","SimpleRandom",250
"1",0.0599188203725165,-0.00494438063789147,"Model A","Spread.one",950
"1",0.0602640708337484,-0.00561502666512028,"Model A","Spread.one",850
"1",0.0637294574484858,-0.00567488987688734,"Model A","Spread.one",750
"1",0.0646123145439312,-0.00555093896729926,"Model A","Spread.one",650
"1",0.0721972344359598,-0.00711235118521997,"Model A","Spread.one",550
"1",0.080672469200249,-0.00739290214278754,"Model A","Spread.one",350
"1",0.11477428039792,-0.0124779763729639,"Model A","Spread.one",250
"1",0.0584902988165841,-0.0044178995972799,"Model A","SimpleRandom",950
"1",0.0615411545688115,-0.00589493603532168,"Model A","SimpleRandom",850
"1",0.0607367169234356,-0.00621328985094247,"Model A","SimpleRandom",750
"1",0.0698852386526303,-0.0104620323267767,"Model A","SimpleRandom",650
"1",0.0725917520997038,-0.00647197894450008,"Model A","SimpleRandom",550
"1",0.106340216265291,-0.0156826683878377,"Model A","SimpleRandom",350
"1",0.119556858609129,-0.00781978120166926,"Model A","SimpleRandom",250
"1",0.0586247958737046,-0.00501803202146166,"Model A","Spread.one",950
"1",0.0600320755224011,-0.00520716067724399,"Model A","Spread.one",850
"1",0.0624786576085343,-0.00544292839556307,"Model A","Spread.one",750
"1",0.0675088410486802,-0.0057885275507131,"Model A","Spread.one",650
"1",0.0735331499682811,-0.00691583829359504,"Model A","Spread.one",550
"1",0.0838274292295894,-0.00971347898246559,"Model A","Spread.one",350
"1",0.0999666098063299,-0.00912337357867134,"Model A","Spread.one",250
"1",0.0584210813877933,-0.00517684037905311,"Model A","SimpleRandom",950
"1",0.0588965609631624,-0.00563802618792773,"Model A","SimpleRandom",850
"1",0.0605559783550009,-0.00547769200379035,"Model A","SimpleRandom",750
"1",0.0707212861723629,-0.0064063021083861,"Model A","SimpleRandom",650
"1",0.0845872701374362,-0.00657319099747705,"Model A","SimpleRandom",550
"1",0.117442631179103,-0.0130238915167321,"Model A","SimpleRandom",350
"1",0.0981516500433598,-0.0142062026679841,"Model A","SimpleRandom",250
"1",0.0581329267885995,-0.00514686807328114,"Model A","Spread.one",950
"1",0.0590302239195924,-0.00559705210842712,"Model A","Spread.one",850
"1",0.062821911344376,-0.0056592714755926,"Model A","Spread.one",750
"1",0.0623200617959653,-0.00633880029970568,"Model A","Spread.one",650
"1",0.0703375259658303,-0.00625592636883731,"Model A","Spread.one",550
"1",0.0770025462485905,-0.00430726894396805,"Model A","Spread.one",350
"1",0.0991123999710577,-0.00889216842298489,"Model A","Spread.one",250
"1",0.0582108131027352,-0.00549292793688406,"Model A","SimpleRandom",950
"1",0.0585913438381879,-0.00529349187892142,"Model A","SimpleRandom",850
"1",0.0600472715839147,-0.00522511301686637,"Model A","SimpleRandom",750
"1",0.0675900326526011,-0.00646383022098382,"Model A","SimpleRandom",650
"1",0.0691030567016845,-0.00517283207863099,"Model A","SimpleRandom",550
"1",0.0852795699633593,-0.00939170031143867,"Model A","SimpleRandom",350
"1",0.116382350946008,-0.0149471619426475,"Model A","SimpleRandom",250
"1",0.058580759106809,-0.00510271991414851,"Model A","Spread.one",950
"1",0.0595272407632302,-0.00514893342444957,"Model A","Spread.one",850
"1",0.0612654033382487,-0.0058768178387923,"Model A","Spread.one",750
"1",0.0644116505836669,-0.00489273228905104,"Model A","Spread.one",650
"1",0.0781031887202269,-0.00589357644248832,"Model A","Spread.one",550
"1",0.0740991170931572,-0.00471497518723153,"Model A","Spread.one",350
"1",0.109854150241806,-0.00350213845712611,"Model A","Spread.one",250
"1",0.057101785080417,-0.00491738292089061,"Model A","SimpleRandom",950
"1",0.0585715636669159,-0.00586722913032457,"Model A","SimpleRandom",850
"1",0.0652949764658758,-0.0107960374392702,"Model A","SimpleRandom",750
"1",0.0741667466803105,-0.00544533426547886,"Model A","SimpleRandom",650
"1",0.0719906050241207,-0.0121024394015084,"Model A","SimpleRandom",550
"1",0.109993530433526,-0.00762514989102084,"Model A","SimpleRandom",350
"1",0.141986420128374,-0.0172632293621635,"Model A","SimpleRandom",250
"1",0.0580563727013867,-0.00503934601708116,"Model A","Spread.one",950
"1",0.0617558179454449,-0.00495647084331069,"Model A","Spread.one",850
"1",0.0590234761546287,-0.00546574858665889,"Model A","Spread.one",750
"1",0.0665689000711633,-0.0054203328188816,"Model A","Spread.one",650
"1",0.0725098048097377,-0.00660808701124553,"Model A","Spread.one",550
"1",0.090475616995235,-0.00705548792338684,"Model A","Spread.one",350
"1",0.105143511573766,-0.00738614417101659,"Model A","Spread.one",250
"1",0.0588385344475463,-0.00487999739200027,"Model A","SimpleRandom",950
"1",0.0590829465217203,-0.0051877099000801,"Model A","SimpleRandom",850
"1",0.0628742628994355,-0.00542521605044978,"Model A","SimpleRandom",750
"1",0.070692960788148,-0.00940556475455566,"Model A","SimpleRandom",650
"1",0.0662630724924597,-0.00530839854768042,"Model A","SimpleRandom",550
"1",0.115033368796286,-0.012909628627627,"Model A","SimpleRandom",350
"1",0.148903646365553,-0.0186743913614537,"Model A","SimpleRandom",250
"1",0.0585752847410179,-0.00501521951671257,"Model A","Spread.one",950
"1",0.0630881398963702,-0.00486105017725757,"Model A","Spread.one",850
"1",0.0690292447689185,-0.00574198503183771,"Model A","Spread.one",750
"1",0.0693735901951089,-0.00601549100878371,"Model A","Spread.one",650
"1",0.063636250061508,-0.00564693365404617,"Model A","Spread.one",550
"1",0.0864749851993631,-0.00904852005690011,"Model A","Spread.one",350
"1",0.111975543738618,-0.00327450205289954,"Model A","Spread.one",250
"1",0.0594643977363644,-0.00507468012621508,"Model A","SimpleRandom",950
"1",0.0596613591472442,-0.00529396375449732,"Model A","SimpleRandom",850
"1",0.0663019058169643,-0.00599091686102302,"Model A","SimpleRandom",750
"1",0.0653796410293702,-0.00531934850048071,"Model A","SimpleRandom",650
"1",0.0676224581051187,-0.00850043483464327,"Model A","SimpleRandom",550
"1",0.080485675761961,-0.00725164206661429,"Model A","SimpleRandom",350
"1",0.101919051704958,-0.0317657261345992,"Model A","SimpleRandom",250
"1",0.0571208417727663,-0.0046242497983527,"Model A","Spread.one",950
"1",0.0598289497109346,-0.00562695267419958,"Model A","Spread.one",850
"1",0.0622169105632497,-0.00484415845925569,"Model A","Spread.one",750
"1",0.0687309032250832,-0.00657461423836381,"Model A","Spread.one",650
"1",0.0723013475275738,-0.00612576174606234,"Model A","Spread.one",550
"1",0.0891235411756652,-0.00820705557269542,"Model A","Spread.one",350
"1",0.104241512095372,-0.00803590461702326,"Model A","Spread.one",250
"1",0.0598316548109513,-0.00553292282625188,"Model A","SimpleRandom",950
"1",0.0642301001369967,-0.00623987740907005,"Model A","SimpleRandom",850
"1",0.0634762654622118,-0.00544581154707597,"Model A","SimpleRandom",750
"1",0.0697499621144533,-0.00562804501461158,"Model A","SimpleRandom",650
"1",0.067291410631595,-0.00958773718133003,"Model A","SimpleRandom",550
"1",0.102494957793601,-0.00665673897281364,"Model A","SimpleRandom",350
"1",0.132879102263556,-0.0354381835073992,"Model A","SimpleRandom",250
"1",0.0586244638179454,-0.00520841083675862,"Model A","Spread.one",950
"1",0.0580112030074145,-0.00490435059774271,"Model A","Spread.one",850
"1",0.0640524387524115,-0.0051045517488069,"Model A","Spread.one",750
"1",0.0658779167354515,-0.0057659119511365,"Model A","Spread.one",650
"1",0.0762568817732991,-0.00533625676411287,"Model A","Spread.one",550
"1",0.0854977228700932,-0.004738660256626,"Model A","Spread.one",350
"1",0.0931988946941762,-0.011390531818103,"Model A","Spread.one",250
"1",0.0586162886686384,-0.00580658838561337,"Model A","SimpleRandom",950
"1",0.0672610401987136,-0.00830794392723948,"Model A","SimpleRandom",850
"1",0.0677500345264496,-0.00497796804103223,"Model A","SimpleRandom",750
"1",0.0665492870086662,-0.00611080862214355,"Model A","SimpleRandom",650
"1",0.077438554824095,-0.0103030852121226,"Model A","SimpleRandom",550
"1",0.0749857884848902,-0.00741549484098561,"Model A","SimpleRandom",350
"1",0.147082312585571,-0.00806092853565989,"Model A","SimpleRandom",250
"1",0.0572064130535979,-0.00516432319772833,"Model A","Spread.one",950
"1",0.0574948137813421,-0.00508662656040261,"Model A","Spread.one",850
"1",0.0639004006112768,-0.00584771910389718,"Model A","Spread.one",750
"1",0.0699978443861689,-0.00609366872246436,"Model A","Spread.one",650
"1",0.0630056599508712,-0.00631556722448829,"Model A","Spread.one",550
"1",0.0809795763645554,-0.00823815325495465,"Model A","Spread.one",350
"1",0.0968877165722453,-0.00657346237075833,"Model A","Spread.one",250
"1",0.0577345525542365,-0.00492033912956073,"Model A","SimpleRandom",950
"1",0.0610050962742036,-0.00521242608651661,"Model A","SimpleRandom",850
"1",0.0636406888073245,-0.00627180653888322,"Model A","SimpleRandom",750
"1",0.0682360913578059,-0.00605519645912616,"Model A","SimpleRandom",650
"1",0.0703802820672744,-0.00647733103347469,"Model A","SimpleRandom",550
"1",0.0939062992377474,-0.0196374621402466,"Model A","SimpleRandom",350
"1",0.117887901195952,-0.0238856960074822,"Model A","SimpleRandom",250
"1",0.0581826996820371,-0.00546116275626062,"Model A","Spread.one",950
"1",0.0591171328565398,-0.00485196188581525,"Model A","Spread.one",850
"1",0.0617669638558982,-0.00537703422946728,"Model A","Spread.one",750
"1",0.0657684163900339,-0.00665728981936938,"Model A","Spread.one",650
"1",0.0692801626983866,-0.00792073076451701,"Model A","Spread.one",550
"1",0.0775896580018035,-0.00876911044500496,"Model A","Spread.one",350
"1",0.0913734630288026,-0.0117401235098556,"Model A","Spread.one",250
"1",0.0574570729891447,-0.00479843548533584,"Model A","SimpleRandom",950
"1",0.0634469171067233,-0.00521988301341366,"Model A","SimpleRandom",850
"1",0.0629456575305335,-0.006869829650198,"Model A","SimpleRandom",750
"1",0.0708675935798548,-0.00648354306638028,"Model A","SimpleRandom",650
"1",0.0664409302866963,-0.0129171605933291,"Model A","SimpleRandom",550
"1",0.0958448736681639,-0.0143383059695324,"Model A","SimpleRandom",350
"1",0.109021798274333,-0.01319725088238,"Model A","SimpleRandom",250
"1",0.0586504995539994,-0.00513699346436647,"Model A","Spread.one",950
"1",0.057989840636394,-0.00525290021849631,"Model A","Spread.one",850
"1",0.0605557178321564,-0.00505640667188616,"Model A","Spread.one",750
"1",0.0642177998613154,-0.00579073409069347,"Model A","Spread.one",650
"1",0.0727910695160771,-0.00634997787808185,"Model A","Spread.one",550
"1",0.0828660160351846,-0.00973124989916755,"Model A","Spread.one",350
"1",0.116327578446934,-0.0111861375839276,"Model A","Spread.one",250
"1",0.0570373725968864,-0.00499871505533283,"Model A","SimpleRandom",950
"1",0.0614152729814092,-0.00484015473614818,"Model A","SimpleRandom",850
"1",0.0631079876742058,-0.00529506934585592,"Model A","SimpleRandom",750
"1",0.0633367419977223,-0.00684711531650597,"Model A","SimpleRandom",650
"1",0.0720191269108982,-0.00582512017952169,"Model A","SimpleRandom",550
"1",0.103114996279525,-0.00812093876303206,"Model A","SimpleRandom",350
"1",0.119910378243103,-0.0268356170361279,"Model A","SimpleRandom",250
"1",0.0570792973566535,-0.00498364393793101,"Model A","Spread.one",950
"1",0.0604077033805583,-0.00534569090092476,"Model A","Spread.one",850
"1",0.0655305797947228,-0.00885848518792497,"Model A","Spread.one",750
"1",0.0606079737988358,-0.00565458924635367,"Model A","Spread.one",650
"1",0.0684775478500855,-0.00605961052112111,"Model A","Spread.one",550
"1",0.0826793331418376,-0.00412247324668589,"Model A","Spread.one",350
"1",0.102619284276786,-0.00760113739419296,"Model A","Spread.one",250
"1",0.0572860699635707,-0.00505222623820136,"Model A","SimpleRandom",950
"1",0.0647778942342688,-0.00493704769127809,"Model A","SimpleRandom",850
"1",0.0584454478334075,-0.00548618415866046,"Model A","SimpleRandom",750
"1",0.065563389122591,-0.00541872481569323,"Model A","SimpleRandom",650
"1",0.0697293382284346,-0.00666373882204141,"Model A","SimpleRandom",550
"1",0.09304459466853,-0.00638611687359851,"Model A","SimpleRandom",350
"1",0.127189258017599,-0.00687203858866985,"Model A","SimpleRandom",250
"1",0.0572338970719771,-0.00503321222105087,"Model A","Spread.one",950
"1",0.0596295309756563,-0.00505045743764965,"Model A","Spread.one",850
"1",0.0652160806810919,-0.00548304130560835,"Model A","Spread.one",750
"1",0.0666277211774823,-0.00482439244798636,"Model A","Spread.one",650
"1",0.062828227069197,-0.00702815138446704,"Model A","Spread.one",550
"1",0.0418490361564341,-0.00259756269233097,"Model C","SimpleRandom",950
"1",0.0446320007446595,-0.00296084954441996,"Model C","SimpleRandom",850
"1",0.0467888365255501,-0.0045553860869172,"Model C","SimpleRandom",750
"1",0.048223775909524,-0.00388468845327906,"Model C","SimpleRandom",650
"1",0.0647726107263175,-0.00605654489332285,"Model C","SimpleRandom",550
"1",0.0884771870640043,-0.009389507940282,"Model C","SimpleRandom",350
"1",0.10318662069504,-0.00819431654968004,"Model C","SimpleRandom",250
"1",0.0433207137920692,-0.00273704880082912,"Model C","Spread.one",950
"1",0.0433312610325853,-0.00308735677318731,"Model C","Spread.one",850
"1",0.0450375322445031,-0.00295955298349044,"Model C","Spread.one",750
"1",0.0555260598769595,-0.00387803176255297,"Model C","Spread.one",650
"1",0.0470631921047199,-0.0037889996901825,"Model C","Spread.one",550
"1",0.0574352151577937,-0.00488180143706545,"Model C","Spread.one",350
"1",0.0789946161154276,-0.00976530623868345,"Model C","Spread.one",250
"1",0.0431969716354094,-0.00280262200902425,"Model C","SimpleRandom",950
